00-187,Zamenhofa Ludwika,Warszawa,Mazowieckie,od 10 do ostatniego od 11 do ostatniego
00-153,Zamenhofa Ludwika,Warszawa,Mazowieckie,od 1 do 1
00-160,Zamenhofa Ludwika,Warszawa,Mazowieckie,od 2 do 8
00-165,Zamenhofa Ludwika,Warszawa,Mazowieckie,od 3 do 9
00-187,Zamenhofa Ludwika,Warszawa,Mazowieckie,od 10 do ostatniego od 11 do ostatniego
00-274,Zapiecek,Warszawa,Mazowieckie,
00-468,Zaruskiego Mariusza,Warszawa,Mazowieckie,
00-745,Zbierska,Warszawa,Mazowieckie,
00-012,Zgoda,Warszawa,Mazowieckie,od 10 do ostatniego od 13 do ostatniego
00-018,Zgoda,Warszawa,Mazowieckie,od 2 do 8 od 1 do 11
00-012,Zgoda,Warszawa,Mazowieckie,od 10 do ostatniego od 13 do ostatniego
00-018,Zgoda,Warszawa,Mazowieckie,od 2 do 8 od 1 do 11
00-108,Zielna,Warszawa,Mazowieckie,
00-138,Zimna,Warszawa,Mazowieckie,
00-627,Zoli Emila,Warszawa,Mazowieckie,
00-719,Zwierzyniecka,Warszawa,Mazowieckie,
00-019,Z≥ota,Warszawa,Mazowieckie,od 2 do 8 od 1 do 11
00-120,Z≥ota,Warszawa,Mazowieckie,od 10 do 56 od 13 do 59
00-019,Z≥ota,Warszawa,Mazowieckie,od 2 do 8 od 1 do 11
00-120,Z≥ota,Warszawa,Mazowieckie,od 10 do 56 od 13 do 59
00-819,Z≥ota,Warszawa,Mazowieckie,od nr 61 do ostatniego
00-821,Z≥ota,Warszawa,Mazowieckie,od 58 do ostatniego
00-001,Poczta Warszawa 001 åwiÍtokrzyska 31/33,Warszawa,Mazowieckie,Poczta Warszawa 001 åwiÍtokrzyska 31/33
00-081,Skrytki Pocztowe Poczta Warszawa 005 Miodowa 1,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 005 Miodowa 1
00-096,Poczta Warszawa 084 Senatorska 40,Warszawa,Mazowieckie,Poczta Warszawa 084 Senatorska 40
00-111,Poczta Warszawa 120 Al. Jerozolimskie 54,Warszawa,Mazowieckie,Poczta Warszawa 120 Al. Jerozolimskie 54
00-191,Poczta Warszawa 047 Lewartowskiego 5,Warszawa,Mazowieckie,Poczta Warszawa 047 Lewartowskiego 5
00-273,Poczta Warszawa 040 Rynek Starego Miasta 15,Warszawa,Mazowieckie,Poczta Warszawa 040 Rynek Starego Miasta 15
00-343,Poczta Warszawa 030 Dobra 18/20,Warszawa,Mazowieckie,Poczta Warszawa 030 Dobra 18/20
00-365,Poczta Warszawa 037 Ordynacka 15,Warszawa,Mazowieckie,Poczta Warszawa 037 Ordynacka 15
00-400,Skrytki Pocztowe Poczta Warszawa 132 Nowy åwiat 6/12,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 132 Nowy åwiat 6/12
00-404,Poczta Warszawa 018 Ludna 4,Warszawa,Mazowieckie,Poczta Warszawa 018 Ludna 4
00-504,Poczta Warszawa 015 Pl. Trzech Krzyøy 13,Warszawa,Mazowieckie,Poczta Warszawa 015 Pl. Trzech Krzyøy 13
00-577,Poczta Warszawa 057 Marsza≥kowska 26,Warszawa,Mazowieckie,Poczta Warszawa 057 Marsza≥kowska 26
00-587,Poczta Warszawa 011 Flory 9,Warszawa,Mazowieckie,Poczta Warszawa 011 Flory 9
00-646,Poczta Warszawa 010 Pl. Konstytucji 3,Warszawa,Mazowieckie,Poczta Warszawa 010 Pl. Konstytucji 3
00-694,Poczta Warszawa 081 Nowogrodzka 45,Warszawa,Mazowieckie,Poczta Warszawa 081 Nowogrodzka 45
00-723,Poczta Warszawa 088 MelomanÛw 10,Warszawa,Mazowieckie,Poczta Warszawa 088 MelomanÛw 10
00-726,Poczta Warszawa 036 Che≥mska 29,Warszawa,Mazowieckie,Poczta Warszawa 036 Che≥mska 29
00-782,Poczta Warszawa 025 Dworkowa 9,Warszawa,Mazowieckie,Poczta Warszawa 025 Dworkowa 9
00-800,Poczta Warszawa 066 Pereca 13/19,Warszawa,Mazowieckie,Poczta Warszawa 066 Pereca 13/19
00-816,Poczta Warszawa 143 Chmielna 75,Warszawa,Mazowieckie,Poczta Warszawa 143 Chmielna 75
00-888,Skrytki Pocztowe Poczta Oddzia≥ UP Warszawa 022 Al. Jerozolimskie (budynek Millenium Plaza),Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Oddzia≥ UP Warszawa 022 Al. Jerozolimskie (budynek Millenium Plaza)
00-890,Poczta Warszawa 041 Al. Solidarnoúci 119/125,Warszawa,Mazowieckie,Poczta Warszawa 041 Al. Solidarnoúci 119/125
00-900,Skrytki Pocztowe Poczta Centrum Ekspedycyjno Rozdzielcze £πczyny 8,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Centrum Ekspedycyjno Rozdzielcze £πczyny 8
00-901,Skrytki Pocztowe Poczta Warszawa 134 Plac Defilad 1,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 134 Plac Defilad 1
00-902,Skrytki Pocztowe Poczta Warszawa 133 Wiejska 2/4,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 133 Wiejska 2/4
00-904,Skrytki Pocztowe Poczta Filia UP Warszawa 008 Rakowiecka 4 A,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Filia UP Warszawa 008 Rakowiecka 4 A
00-905,Skrytki Pocztowe Poczta Warszawa 035 åwiÍtochowskiego Aleksandra 2,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 035 åwiÍtochowskiego Aleksandra 2
00-906,Skrytki Pocztowe Poczta Warszawa 019 Øwirki i Wigury 1,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 019 Øwirki i Wigury 1
00-908,Skrytki Pocztowe Poczta Warszawa 049 Kaliskiego 15,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 049 Kaliskiego 15
00-909,Skrytki Pocztowe Poczta Warszawa 060 Øwirki i Wigury 9/13,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 060 Øwirki i Wigury 9/13
00-910,Skrytki Pocztowe Poczta Warszawa 072 Czerwonych BeretÛw 10,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 072 Czerwonych BeretÛw 10
00-911,Skrytki Pocztowe Poczta Warszawa 062 Al. Niepodleg≥oúci 218,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 062 Al. Niepodleg≥oúci 218
00-912,Skrytki Pocztowe Poczta Filia UP Warszawa 065 Øwirki i Wigury 105,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Filia UP Warszawa 065 Øwirki i Wigury 105
00-914,Skrytki Pocztowe Poczta Warszawa 074 Podchorπøych 38,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 074 Podchorπøych 38
00-915,"Instytucja Redakcja ""Øycie Warszawy"" Al. Armii Ludowej 3/5",Warszawa,Mazowieckie,"Instytucja Redakcja ""Øycie Warszawy"" Al. Armii Ludowej 3/5"
00-916,Skrytki Pocztowe Poczta Warszawa 051 åwietokrzyska 12,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 051 åwietokrzyska 12
00-918,Skrytki Pocztowe Poczta Warszawa 007 Litewska 2/4,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 007 Litewska 2/4
00-919,Instytucja Narodowy Bank Polski Centrala åwiÍtokrzyska 11/21,Warszawa,Mazowieckie,Instytucja Narodowy Bank Polski Centrala åwiÍtokrzyska 11/21
00-920,Skrytki Pocztowe Poczta Warszawa 043 Dobra 56/66,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 043 Dobra 56/66
00-921,Skrytki Pocztowe Poczta Warszawa 053 Krucza 36,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 053 Krucza 36
00-922,Skrytki Pocztowe Poczta Warszawa 054 Wawelska 52/54,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 054 Wawelska 52/54
00-923,Skrytki Pocztowe Poczta Warszawa 055 Senatorska 16,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 055 Senatorska 16
00-924,Skrytki Pocztowe Poczta Filia UP Warszawa 001 Kopernika 36,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Filia UP Warszawa 001 Kopernika 36
00-925,Skrytki Pocztowe Poczta Warszawa 058 Al. Niepodleg≥oúci 208,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 058 Al. Niepodleg≥oúci 208
00-926,Skrytki Pocztowe Poczta Warszawa 063 WspÛlna 2/4,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 063 WspÛlna 2/4
00-927,Skrytki Pocztowe Poczta Warszawa 064 Krakowskie Przedmieúcie 26/28,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 064 Krakowskie Przedmieúcie 26/28
00-928,Skrytki Pocztowe Poczta Warszawa 067 Cha≥ubiÒskiego 4/6,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 067 Cha≥ubiÒskiego 4/6
00-929,"Instytucja Redakcja ""Øycie na Gorπco"" Al. StanÛw Zjednoczonych 53",Warszawa,Mazowieckie,"Instytucja Redakcja ""Øycie na Gorπco"" Al. StanÛw Zjednoczonych 53"
00-930,Skrytki Pocztowe Poczta Warszawa 071 WspÛlna 30,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 071 WspÛlna 30
00-931,"Instytucja SpÛ≥dzielnia Wydawnicza ""Tele Magazyn"" Dzika 20",Warszawa,Mazowieckie,"Instytucja SpÛ≥dzielnia Wydawnicza ""Tele Magazyn"" Dzika 20"
00-932,"Instytucja Redakcja ""Tina"" Al. StanÛw Zjednoczonych 53",Warszawa,Mazowieckie,"Instytucja Redakcja ""Tina"" Al. StanÛw Zjednoczonych 53"
00-933,"Instytucja Redakcja ""Tele TydzieÒ"" Al. StanÛw Zjednoczonych 53",Warszawa,Mazowieckie,"Instytucja Redakcja ""Tele TydzieÒ"" Al. StanÛw Zjednoczonych 53"
00-934,"Instytucja Redakcja ""åwiat Kobiety"" Al. StanÛw Zjednoczonych 53",Warszawa,Mazowieckie,"Instytucja Redakcja ""åwiat Kobiety"" Al. StanÛw Zjednoczonych 53"
00-937,"Instytucja SpÛ≥dzielnia ""Rozrywka"" Wilcza 50/52",Warszawa,Mazowieckie,"Instytucja SpÛ≥dzielnia ""Rozrywka"" Wilcza 50/52"
00-939,Instytucja ZPR-Express Sp. z o.o. Al. Jerozolimskie 28,Warszawa,Mazowieckie,Instytucja ZPR-Express Sp. z o.o. Al. Jerozolimskie 28
00-940,Instytucja Dyrekcja Generalna Poczty Polskiej Pl. Ma≥achowskiego 2,Warszawa,Mazowieckie,Instytucja Dyrekcja Generalna Poczty Polskiej Pl. Ma≥achowskiego 2
00-941,Instytucja Dyrekcja OkrÍgu Poczty w Warszawie åwiÍtokrzyska 31/33,Warszawa,Mazowieckie,Instytucja Dyrekcja OkrÍgu Poczty w Warszawie åwiÍtokrzyska 31/33
00-942,Instytucja Centrum Zaopatrzenia Poczty Grochowska 23/31,Warszawa,Mazowieckie,Instytucja Centrum Zaopatrzenia Poczty Grochowska 23/31
00-943,Instytucja Telekomunikacja Polska Zak≥ad Informacji i RozliczeÒ Dzielna 52/54,Warszawa,Mazowieckie,Instytucja Telekomunikacja Polska Zak≥ad Informacji i RozliczeÒ Dzielna 52/54
00-944,Instytucja PKO BP Oddzia≥ Regionalny I Oddzia≥ PKO BP Sienkiewicza 12,Warszawa,Mazowieckie,Instytucja PKO BP Oddzia≥ Regionalny I Oddzia≥ PKO BP Sienkiewicza 12
00-945,Instytucja Telekomunikacja Polska Dyrekcja SpÛ≥ki åwiÍtokrzyska 3,Warszawa,Mazowieckie,Instytucja Telekomunikacja Polska Dyrekcja SpÛ≥ki åwiÍtokrzyska 3
00-950,Skrytki Pocztowe Poczta Warszawa 001 åwiÍtokrzyska 31/33,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 001 åwiÍtokrzyska 31/33
00-951,Skrytki Pocztowe Poczta Warszawa 041 Al. Solidarnoúci 119/125,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 041 Al. Solidarnoúci 119/125
00-952,Skrytki Pocztowe Poczta Warszawa 040 Rynek Starego Miasta 15,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 040 Rynek Starego Miasta 15
00-953,Skrytki Pocztowe Poczta Warszawa 037 Ordynacka 15,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 037 Ordynacka 15
00-954,Skrytki Pocztowe Poczta Warszawa 084 Senatorska 40,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 084 Senatorska 40
00-955,Skrytki Pocztowe Poczta Warszawa 015 Pl. Trzech Krzyøy 13,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 015 Pl. Trzech Krzyøy 13
00-956,Skrytki Pocztowe Poczta Warszawa 010 Pl. Konstytucji 3,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 010 Pl. Konstytucji 3
00-957,Skrytki Pocztowe Poczta Warszawa 036 Che≥mska 29,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 036 Che≥mska 29
00-958,Skrytki Pocztowe Poczta Warszawa 066 Pereca 13/19,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 066 Pereca 13/19
00-959,Skrytki Pocztowe Poczta Warszawa 030 Dobra 18/20,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 030 Dobra 18/20
00-960,Instytucja Express Wieczorny Al. Jerozolimskie 125/127,Warszawa,Mazowieckie,Instytucja Express Wieczorny Al. Jerozolimskie 125/127
00-961,Skrytki Pocztowe Poczta Warszawa 042 Wolska 56,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 042 Wolska 56
00-962,Skrytki Pocztowe Poczta Warszawa 122 BohaterÛw Warszawy 6,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 122 BohaterÛw Warszawy 6
00-963,Skrytki Pocztowe Poczta Warszawa 081 Nowogrodzka 45,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 081 Nowogrodzka 45
00-964,Poczta Warszawa 039 Karola Levittoux,Warszawa,Mazowieckie,Poczta Warszawa 039 Karola Levittoux
00-965,Poczta Warszawa 022 Towarowa 5,Warszawa,Mazowieckie,Poczta Warszawa 022 Towarowa 5
00-967,Skrytki Pocztowe Poczta Warszawa 086 Broniewskiego 2,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 086 Broniewskiego 2
00-968,Skrytki Pocztowe Poczta Warszawa 045 Al. Zjednoczenia 19,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 045 Al. Zjednoczenia 19
00-970,Skrytki Pocztowe Poczta Warszawa 065 Filtrowa 62,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 065 Filtrowa 62
00-971,Skrytki Pocztowe Poczta Warszawa 021 SkorochÛd-Majewskiego 18,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 021 SkorochÛd-Majewskiego 18
00-972,Skrytki Pocztowe Poczta Warszawa 119 DwudziestolatkÛw 3,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 119 DwudziestolatkÛw 3
00-973,Skrytki Pocztowe Poczta Warszawa 079 Bia≥obrzeska 22,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 079 Bia≥obrzeska 22
00-974,Skrytki Pocztowe Poczta Warszawa 097 Popularna 12,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 097 Popularna 12
00-975,Skrytki Pocztowe Poczta Warszawa 012 Kazimierzowska 53/55,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 012 Kazimierzowska 53/55
00-976,Skrytki Pocztowe Poczta Warszawa 013 Pu≥awska 166,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 013 Pu≥awska 166
00-977,Instytucja Polskie Radio S.A. Al. Niepodleg≥oúci 77/85,Warszawa,Mazowieckie,Instytucja Polskie Radio S.A. Al. Niepodleg≥oúci 77/85
00-978,Skrytki Pocztowe Poczta Warszawa 093 Pu≥awska 424,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 093 Pu≥awska 424
00-979,Skrytki Pocztowe Poczta Warszawa 034 Bonifacego 90,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 034 Bonifacego 90
00-980,Instytucja Centrala ZUS Warszawa Czerniakowska 16,Warszawa,Mazowieckie,Instytucja Centrala ZUS Warszawa Czerniakowska 16
00-981,Skrytki Pocztowe Poczta Warszawa 091 Myúliborska 102,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 091 Myúliborska 102
00-982,Instytucja ZUS oddzia≥ Warszawa MokotÛw Czerniakowska 16,Warszawa,Mazowieckie,Instytucja ZUS oddzia≥ Warszawa MokotÛw Czerniakowska 16
00-983,Skrytki Pocztowe Poczta Warszawa 009 £abiszyÒska 10,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 009 £abiszyÒska 10
00-984,Instytucja ZUS oddzia≥ I Warszawa Senatorska 6/8,Warszawa,Mazowieckie,Instytucja ZUS oddzia≥ I Warszawa Senatorska 6/8
00-986,Instytucja ZUS oddzia≥ Warszawa Praga P≥noc 11 listopada 15a,Warszawa,Mazowieckie,Instytucja ZUS oddzia≥ Warszawa Praga P≥noc 11 listopada 15a
00-987,Skrytki Pocztowe Poczta Warszawa 004 Targowa 73,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 004 Targowa 73
00-988,"Instytucja Wydawnictwo ""åwiat Ksiπøki"" Roso≥a Jana 10",Warszawa,Mazowieckie,"Instytucja Wydawnictwo ""åwiat Ksiπøki"" Roso≥a Jana 10"
00-989,Skrytki Pocztowe Poczta Warszawa 033 Al. Waszyngtona 26,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 033 Al. Waszyngtona 26
00-991,Skrytki Pocztowe Poczta Warszawa 044 Pl. Szembeka 1,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 044 Pl. Szembeka 1
00-992,Instytucja Fabryka SamochodÛw Osobowych JagielloÒska 88,Warszawa,Mazowieckie,Instytucja Fabryka SamochodÛw Osobowych JagielloÒska 88
00-993,Instytucja Urzπd Ochrony PaÒstwa Rakowiecka 4a,Warszawa,Mazowieckie,Instytucja Urzπd Ochrony PaÒstwa Rakowiecka 4a
00-996,Skrytki Pocztowe Poczta Warszawa 089 Zalipie 17,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 089 Zalipie 17
00-997,Skrytki Pocztowe Poczta Warszawa 092 ZwoleÒska 127,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 092 ZwoleÒska 127
00-998,Skrytki Pocztowe Poczta Warszawa 094 Rad≥owska 9,Warszawa,Mazowieckie,Skrytki Pocztowe Poczta Warszawa 094 Rad≥owska 9
00-999,Instytucja Telewizja Polska S.A. Woronicza 17,Warszawa,Mazowieckie,Instytucja Telewizja Polska S.A. Woronicza 17
00-449,£azienkowska,Warszawa,Mazowieckie,
00-705,£ososiowa,Warszawa,Mazowieckie,
00-842,£ucka,Warszawa,Mazowieckie,od 1 do ostatniego
00-845,£ucka,Warszawa,Mazowieckie,od 2 do ostatniego
00-732,£uøycka,Warszawa,Mazowieckie,
00-127,åliska,Warszawa,Mazowieckie,od 2 do 28 od 1 do 29
00-127,åliska,Warszawa,Mazowieckie,od 2 do 28 od 1 do 29
00-826,åliska,Warszawa,Mazowieckie,od 30 do ostatniego od 31 do ostatniego
00-654,åniadeckich,Warszawa,Mazowieckie,od 1 do ostatniego
00-656,åniadeckich,Warszawa,Mazowieckie,od 2 do ostatniego
00-430,åniegockiej Cecylii,Warszawa,Mazowieckie,
00-392,åwiÍtego Salezego Franciszka,Warszawa,Mazowieckie,
00-686,åwiÍtej Barbary,Warszawa,Mazowieckie,
00-266,åwiÍtojaÒska,Warszawa,Mazowieckie,od 1 do ostatniego
00-288,åwiÍtojaÒska,Warszawa,Mazowieckie,od 2 do ostatniego
00-202,åwiÍtojerska,Warszawa,Mazowieckie,od 16 do ostatniego od 13 do ostatniego
00-202,åwiÍtojerska,Warszawa,Mazowieckie,od 16 do ostatniego od 13 do ostatniego
00-236,åwiÍtojerska,Warszawa,Mazowieckie,od 2 do 14 od 1 do 11
00-002,åwiÍtokrzyska,Warszawa,Mazowieckie,od 20 do 22
00-044,åwiÍtokrzyska,Warszawa,Mazowieckie,od 10 do 12
00-049,åwiÍtokrzyska,Warszawa,Mazowieckie,od 5 do 37
00-050,åwiÍtokrzyska,Warszawa,Mazowieckie,od 14 do 16
00-052,åwiÍtokrzyska,Warszawa,Mazowieckie,od 18 do 18
00-116,åwiÍtokrzyska,Warszawa,Mazowieckie,od 24 do ostatniego od 39 do ostatniego
00-001,åwiÍtokrzyska,Warszawa,Mazowieckie,31/33
00-002,åwiÍtokrzyska,Warszawa,Mazowieckie,od 20 do 22
00-044,åwiÍtokrzyska,Warszawa,Mazowieckie,od 10 do 12
00-049,åwiÍtokrzyska,Warszawa,Mazowieckie,od 5 do 37
00-050,åwiÍtokrzyska,Warszawa,Mazowieckie,od 14 do 16
00-052,åwiÍtokrzyska,Warszawa,Mazowieckie,od 18 do 18
00-116,åwiÍtokrzyska,Warszawa,Mazowieckie,od 24 do ostatniego od 39 do ostatniego
00-360,åwiÍtokrzyska,Warszawa,Mazowieckie,od 2 do 8 od 1 do 3
00-309,èrÛd≥owa,Warszawa,Mazowieckie,
00-802,Øelazna,Warszawa,Mazowieckie,od 2 do 18
00-806,Øelazna,Warszawa,Mazowieckie,od 20 do 26 od 1 do 31
00-817,Øelazna,Warszawa,Mazowieckie,od 33 do 39
00-832,Øelazna,Warszawa,Mazowieckie,od 28 do 44
00-836,Øelazna,Warszawa,Mazowieckie,od 41 do 47
00-841,Øelazna,Warszawa,Mazowieckie,od 49 do 51
00-848,Øelazna,Warszawa,Mazowieckie,od 53 do 61
00-852,Øelazna,Warszawa,Mazowieckie,od 46 do 56
00-866,Øelazna,Warszawa,Mazowieckie,od 58 do 72
00-871,Øelazna,Warszawa,Mazowieckie,od 63 do 75
00-875,Øelazna,Warszawa,Mazowieckie,od 77 do 85
00-879,Øelazna,Warszawa,Mazowieckie,od 87 do 91
00-894,Øelazna,Warszawa,Mazowieckie,od 74 do 86
00-707,Øenczykowskiego Wac≥awa,Warszawa,Mazowieckie,
00-503,Øurawia,Warszawa,Mazowieckie,od 2 do 14 od 1 do 15
00-515,Øurawia,Warszawa,Mazowieckie,od 16 do 36 od 17 do 35
00-680,Øurawia,Warszawa,Mazowieckie,od 38 do ostatniego od 37 do ostatniego
01-972,Abecad≥o,Warszawa,Mazowieckie,
01-497,Afrodyty,Warszawa,Mazowieckie,
01-158,Agawy,Warszawa,Mazowieckie,
01-491,Akantu,Warszawa,Mazowieckie,
01-937,Akcent,Warszawa,Mazowieckie,
01-783,Al. Armii Krajowej,Warszawa,Mazowieckie,
01-001,Al. Jana Paw≥a II,Warszawa,Mazowieckie,od 41 do 43
01-008,Al. Jana Paw≥a II,Warszawa,Mazowieckie,od 45 do 45
01-021,Al. Jana Paw≥a II,Warszawa,Mazowieckie,od 47 do 47
01-024,Al. Jana Paw≥a II,Warszawa,Mazowieckie,od 49 do 57
01-031,Al. Jana Paw≥a II,Warszawa,Mazowieckie,od 59 do 63
01-038,Al. Jana Paw≥a II,Warszawa,Mazowieckie,od 65 do ostatniego
01-242,Al. Prymasa Tysiπclecia,Warszawa,Mazowieckie,od 34 do 56 od 71 do 95
01-424,Al. Prymasa Tysiπclecia,Warszawa,Mazowieckie,od 58 do 102 od 97 do 155
01-749,Al. Prymasa Tysiπclecia,Warszawa,Mazowieckie,od 104 do ostatniego od 157 do ostatniego
01-840,Al. Reymonta W≥adys≥awa,Warszawa,Mazowieckie,od 1 do ostatniego
01-842,Al. Reymonta W≥adys≥awa,Warszawa,Mazowieckie,od 2 do ostatniego
01-003,Al. Solidarnoúci,Warszawa,Mazowieckie,od 82A do 90
01-016,Al. Solidarnoúci,Warszawa,Mazowieckie,od 92 do 120
01-195,Al. Solidarnoúci,Warszawa,Mazowieckie,od 122 do ostatniego
01-695,Al. S≥owiaÒska,Warszawa,Mazowieckie,
01-503,Al. Wojska Polskiego,Warszawa,Mazowieckie,od 58 do ostatniego od 35 do ostatniego
01-515,Al. Wojska Polskiego,Warszawa,Mazowieckie,od 17 do 33
01-524,Al. Wojska Polskiego,Warszawa,Mazowieckie,od 2 do 14 od 1 do 15
01-554,Al. Wojska Polskiego,Warszawa,Mazowieckie,od 16 do 56
01-801,Al. Zjednoczenia,Warszawa,Mazowieckie,od 38 do ostatniego
01-829,Al. Zjednoczenia,Warszawa,Mazowieckie,od 1 do 25
01-830,Al. Zjednoczenia,Warszawa,Mazowieckie,od 2 do 36
01-838,Al. Zjednoczenia,Warszawa,Mazowieckie,od 27 do ostatniego
01-893,Andersena Hansa Christiana,Warszawa,Mazowieckie,od 7 do ostatniego
01-911,Andersena Hansa Christiana,Warszawa,Mazowieckie,od 2 do ostatniego od 1 do 5
01-494,Andriollego Micha≥a Elwira,Warszawa,Mazowieckie,
01-934,Andromedy,Warszawa,Mazowieckie,
01-447,Andrychowska,Warszawa,Mazowieckie,
01-493,Andyjska,Warszawa,Mazowieckie,
01-026,Anielewicza Mordechaja,Warszawa,Mazowieckie,od 21 do 29
01-032,Anielewicza Mordechaja,Warszawa,Mazowieckie,od 16 do 22
01-052,Anielewicza Mordechaja,Warszawa,Mazowieckie,od 24 do ostatniego
01-057,Anielewicza Mordechaja,Warszawa,Mazowieckie,od 31 do 43
01-060,Anielewicza Mordechaja,Warszawa,Mazowieckie,od 45 do ostatniego
01-989,Anny Jagiellonki,Warszawa,Mazowieckie,
01-107,Antka Rozpylacza,Warszawa,Mazowieckie,
01-962,Antyczna,Warszawa,Mazowieckie,
01-493,ApeniÒska,Warszawa,Mazowieckie,
01-497,Apollina,Warszawa,Mazowieckie,
01-481,Archimedesa,Warszawa,Mazowieckie,
01-483,Arciszewskiego Krzysztofa,Warszawa,Mazowieckie,
01-473,Arkadyjska,Warszawa,Mazowieckie,
01-934,Arkuszowa,Warszawa,Mazowieckie,
01-246,Armatnia,Warszawa,Mazowieckie,
01-981,Arrasowa,Warszawa,Mazowieckie,
01-497,Artemidy,Warszawa,Mazowieckie,
01-904,Aspekt,Warszawa,Mazowieckie,
01-450,AstronomÛw,Warszawa,Mazowieckie,
01-804,Babicka,Warszawa,Mazowieckie,
01-466,Babimojska,Warszawa,Mazowieckie,
01-464,Baborowska,Warszawa,Mazowieckie,
01-966,Backiego Ewarysta Bronis≥awa,Warszawa,Mazowieckie,
01-494,Bailly Rosy,Warszawa,Mazowieckie,
01-904,Bajana Jerzego,Warszawa,Mazowieckie,
01-981,Balaton,Warszawa,Mazowieckie,
01-944,Balcerzaka JÛzefa,Warszawa,Mazowieckie,
01-104,Baltazara,Warszawa,Mazowieckie,
01-917,Balzaka Honoriusza,Warszawa,Mazowieckie,
01-164,Banderii,Warszawa,Mazowieckie,
01-494,Bandrowskiego Juliusza Kadena,Warszawa,Mazowieckie,
01-122,Baonu Zoúka,Warszawa,Mazowieckie,od 2 do ostatniego
01-130,Baonu Zoúka,Warszawa,Mazowieckie,od 1 do ostatniego
01-807,Barcicka,Warszawa,Mazowieckie,od 2 do 6 od 1 do 7
